DBN,School Name,Year,% English Language Learners
02M392,Manhattan Business Academy,2022-23,0.08136483281850815
02M393,Business Of Sports School,2018-19,0.08158507943153381
02M393,Business Of Sports School,2019-20,0.0677570104598999
02M393,Business Of Sports School,2020-21,0.07829977571964264
02M393,Business Of Sports School,2021-22,0.08971553295850754
02M393,Business Of Sports School,2022-23,0.09907834231853485
02M394,Emma Lazarus High School,2018-19,0.8095238208770752
02M394,Emma Lazarus High School,2019-20,0.8501628637313843
02M394,Emma Lazarus High School,2020-21,0.9146341681480408
02M394,Emma Lazarus High School,2021-22,0.9454545378684998
02M394,Emma Lazarus High School,2022-23,0.8817891478538513
02M397,Spruce Street School,2018-19,0.02500000037252903
02M397,Spruce Street School,2019-20,0.026737967506051064
02M397,Spruce Street School,2020-21,0.030487805604934692
02M397,Spruce Street School,2021-22,0.026905829086899757
02M397,Spruce Street School,2022-23,0.05104408413171768
02M399,The High School For Language And Diplomacy,2018-19,0.10927152633666992
02M399,The High School For Language And Diplomacy,2019-20,0.10583941638469696
02M399,The High School For Language And Diplomacy,2020-21,0.10460250824689865
02M399,The High School For Language And Diplomacy,2021-22,0.09433962404727936
02M399,The High School For Language And Diplomacy,2022-23,0.0794702023267746
02M400,High School for Environmental Studies,2018-19,0.08726003766059875
02M400,High School for Environmental Studies,2019-20,0.07149161398410797
02M400,High School for Environmental Studies,2020-21,0.06919831037521362
02M400,High School for Environmental Studies,2021-22,0.06010929122567177
02M400,High School for Environmental Studies,2022-23,0.049302324652671814
02M407,Institute for Collaborative Education,2018-19,0.004115226212888956
02M407,Institute for Collaborative Education,2019-20,0
02M407,Institute for Collaborative Education,2020-21,0.002016128972172737
02M407,Institute for Collaborative Education,2021-22,0.004056795034557581
02M407,Institute for Collaborative Education,2022-23,0.010504201985895634
02M408,Professional Performing Arts High School,2018-19,0.001792114693671465
02M408,Professional Performing Arts High School,2019-20,0.003466204507276416
02M408,Professional Performing Arts High School,2020-21,0.005328597035259008
02M408,Professional Performing Arts High School,2021-22,0.005434782709926367
02M408,Professional Performing Arts High School,2022-23,0.005586592014878988
02M411,Baruch College Campus High School,2018-19,0.010526316240429878
02M411,Baruch College Campus High School,2019-20,0.00821355264633894
02M411,Baruch College Campus High School,2020-21,0.006097560748457909
02M411,Baruch College Campus High School,2021-22,0.008333333767950535
02M411,Baruch College Campus High School,2022-23,0.020576132461428642
02M412,N.Y.C. Lab School for Collaborative Studies,2018-19,0.006369426846504211
02M412,N.Y.C. Lab School for Collaborative Studies,2019-20,0.0038910505827516317
02M412,N.Y.C. Lab School for Collaborative Studies,2020-21,0.006211180239915848
02M412,N.Y.C. Lab School for Collaborative Studies,2021-22,0
02M412,N.Y.C. Lab School for Collaborative Studies,2022-23,0.0043290043249726295
02M413,School of the Future High School,2018-19,0.006675567477941513
02M413,School of the Future High School,2019-20,0.01115760114043951
02M413,School of the Future High School,2020-21,0.01904761977493763
02M413,School of the Future High School,2021-22,0.022008253261446953
02M413,School of the Future High School,2022-23,0.02038043551146984
02M414,N.Y.C. Museum School,2018-19,0.008908686228096485
02M414,N.Y.C. Museum School,2019-20,0.0022026430815458298
02M414,N.Y.C. Museum School,2020-21,0.004514672793447971
02M414,N.Y.C. Museum School,2021-22,0.012072434648871422
02M414,N.Y.C. Museum School,2022-23,0.018633540719747543
02M416,Eleanor Roosevelt High School,2018-19,0
02M416,Eleanor Roosevelt High School,2019-20,0
02M416,Eleanor Roosevelt High School,2020-21,0
02M416,Eleanor Roosevelt High School,2021-22,0.005565862637013197
02M416,Eleanor Roosevelt High School,2022-23,0.00554528646171093
02M418,Millennium High School,2018-19,0.007342143915593624
02M418,Millennium High School,2019-20,0.0014836795162409544
02M418,Millennium High School,2020-21,0.004297994077205658
02M418,Millennium High School,2021-22,0.006163328420370817
02M418,Millennium High School,2022-23,0.01654135249555111
02M419,Landmark High School,2018-19,0.05454545468091965
02M419,Landmark High School,2019-20,0.05970149114727974
02M419,Landmark High School,2020-21,0.10054347664117813
02M419,Landmark High School,2021-22,0.10451977699995041
02M419,Landmark High School,2022-23,0.07902735471725464
02M420,High School for Health Professions and Human Servi,2018-19,0.041643835604190826
02M420,High School for Health Professions and Human Servi,2019-20,0.0433589443564415
02M420,High School for Health Professions and Human Servi,2020-21,0.0516853928565979
02M420,High School for Health Professions and Human Servi,2021-22,0.05275498330593109
02M420,High School for Health Professions and Human Servi,2022-23,0.04782882332801819
02M422,Quest to Learn,2018-19,0.04220183566212654
02M422,Quest to Learn,2019-20,0.032702237367630005
02M422,Quest to Learn,2020-21,0.029556650668382645
02M422,Quest to Learn,2021-22,0.02987697720527649
02M422,Quest to Learn,2022-23,0.03125
02M425,Leadership and Public Service High School,2018-19,0.04862579330801964
02M425,Leadership and Public Service High School,2019-20,0.03878116235136986
02M425,Leadership and Public Service High School,2020-21,0.03691275045275688
02M425,Leadership and Public Service High School,2021-22,0.04240282624959946
02M425,Leadership and Public Service High School,2022-23,0.05415162444114685
02M427,Manhattan Academy For Arts & Language,2018-19,0.6738197207450867
02M427,Manhattan Academy For Arts & Language,2019-20,0.6523809432983398
02M427,Manhattan Academy For Arts & Language,2020-21,0.6542553305625916
02M427,Manhattan Academy For Arts & Language,2021-22,0.592783510684967
02M427,Manhattan Academy For Arts & Language,2022-23,0.7137096524238586
02M432,Murray Hill Academy,2018-19,0.03947368264198303
02M432,Murray Hill Academy,2019-20,0.01901140622794628
02M432,Murray Hill Academy,2020-21,0.02255639061331749
02M432,Murray Hill Academy,2021-22,0.024291498586535454
02M432,Murray Hill Academy,2022-23,0.029535865411162376
02M437,Hudson High School of Learning Technologies,2018-19,0.0882352963089943
02M437,Hudson High School of Learning Technologies,2019-20,0.08951964974403381
02M437,Hudson High School of Learning Technologies,2020-21,0.07901907712221146
02M437,Hudson High School of Learning Technologies,2021-22,0.08143322169780731
02M437,Hudson High School of Learning Technologies,2022-23,0.05286343768239021
02M438,International High School at Union Square,2018-19,0.8623595237731934
02M438,International High School at Union Square,2019-20,0.7777777910232544
02M438,International High School at Union Square,2020-21,0.8241042494773865
02M438,International High School at Union Square,2021-22,0.8734567761421204
02M438,International High School at Union Square,2022-23,0.9235293865203857
02M439,Manhattan Village Academy,2018-19,0.0199115052819252
02M439,Manhattan Village Academy,2019-20,0.017391303554177284
02M439,Manhattan Village Academy,2020-21,0.026030369102954865
02M439,Manhattan Village Academy,2021-22,0.026128266006708145
02M439,Manhattan Village Academy,2022-23,0.027906976640224457
02M442,"Ballet Tech, NYC Public School for Dance",2018-19,0.028169013559818268
02M442,"Ballet Tech, NYC Public School for Dance",2019-20,0.03546099364757538
02M442,"Ballet Tech, NYC Public School for Dance",2020-21,0.035211268812417984
02M442,"Ballet Tech, NYC Public School for Dance",2021-22,0.03125
02M442,"Ballet Tech, NYC Public School for Dance",2022-23,0.008771929889917374
02M449,Vanguard High School,2018-19,0.03044496476650238
02M449,Vanguard High School,2019-20,0.02358490601181984
02M449,Vanguard High School,2020-21,0.02570093423128128
02M449,Vanguard High School,2021-22,0.04428904503583908
02M449,Vanguard High School,2022-23,0.04929577559232712
02M459,Manhattan International High School,2018-19,0.7156549692153931
02M459,Manhattan International High School,2019-20,0.7142857313156128
02M459,Manhattan International High School,2020-21,0.7751677632331848
02M459,Manhattan International High School,2021-22,0.831210196018219
02M459,Manhattan International High School,2022-23,0.7597765326499939
02M475,Stuyvesant High School,2018-19,0
02M475,Stuyvesant High School,2019-20,0
02M475,Stuyvesant High School,2020-21,0.000299222010653466
02M475,Stuyvesant High School,2021-22,0.0006025911425240338
02M475,Stuyvesant High School,2022-23,0.000600420287810266
02M489,High School of Economics and Finance,2018-19,0.0593792162835598
02M489,High School of Economics and Finance,2019-20,0.04471544548869133
02M489,High School of Economics and Finance,2020-21,0.05427408590912819
02M489,High School of Economics and Finance,2021-22,0.04481792822480202
02M489,High School of Economics and Finance,2022-23,0.030882352963089943
02M500,Unity Center for Urban Technologies,2018-19,0.0683453232049942
02M500,Unity Center for Urban Technologies,2019-20,0.05992509424686432
02M500,Unity Center for Urban Technologies,2020-21,0.07006369531154633
02M500,Unity Center for Urban Technologies,2021-22,0.08945687115192413
02M500,Unity Center for Urban Technologies,2022-23,0.05737704783678055
02M507,Urban Assembly Gateway School for Technology,2018-19,0.035087719559669495
02M507,Urban Assembly Gateway School for Technology,2019-20,0.03752759471535683
02M507,Urban Assembly Gateway School for Technology,2020-21,0.061403509229421616
02M507,Urban Assembly Gateway School for Technology,2021-22,0.06415928900241852
02M507,Urban Assembly Gateway School for Technology,2022-23,0.04470588266849518
02M519,Talent Unlimited High School,2018-19,0.009652509354054928
02M519,Talent Unlimited High School,2019-20,0.007518797181546688
02M519,Talent Unlimited High School,2020-21,0.011472275480628014
02M519,Talent Unlimited High School,2021-22,0.010288066230714321
02M519,Talent Unlimited High School,2022-23,0.01834862306714058
02M520,Murry Bergtraum High School for Business Careers,2018-19,0.06043956056237221
02M520,Murry Bergtraum High School for Business Careers,2019-20,0.02631578966975212
02M520,Murry Bergtraum High School for Business Careers,2020-21,0.023076923564076424
02M520,Murry Bergtraum High School for Business Careers,2021-22,0.023255813866853714
02M520,Murry Bergtraum High School for Business Careers,2022-23,0.019607843831181526
02M527,P.S. 527 - East Side School for Social Action,2018-19,0.03944315388798714
02M527,P.S. 527 - East Side School for Social Action,2019-20,0.03333333507180214
02M527,P.S. 527 - East Side School for Social Action,2020-21,0.05676855891942978
02M527,P.S. 527 - East Side School for Social Action,2021-22,0.0458715595304966
02M527,P.S. 527 - East Side School for Social Action,2022-23,0.0342298299074173
02M529,Jacqueline Kennedy Onassis High School,2018-19,0.09029345214366913
02M529,Jacqueline Kennedy Onassis High School,2019-20,0.0629139095544815
02M529,Jacqueline Kennedy Onassis High School,2020-21,0.030612245202064514
02M529,Jacqueline Kennedy Onassis High School,2021-22,0.0714285746216774
02M529,Jacqueline Kennedy Onassis High School,2022-23,0.06072874367237091
02M531,Repertory Company High School for Theatre Arts,2018-19,0.004219409078359604
02M531,Repertory Company High School for Theatre Arts,2019-20,0
02M531,Repertory Company High School for Theatre Arts,2020-21,0.004166666883975267
02M531,Repertory Company High School for Theatre Arts,2021-22,0
02M531,Repertory Company High School for Theatre Arts,2022-23,0.008888889104127884
02M533,Union Square Academy for Health Sciences,2018-19,0.0748792290687561
02M533,Union Square Academy for Health Sciences,2019-20,0.06188118830323219
02M533,Union Square Academy for Health Sciences,2020-21,0.0591016560792923
02M533,Union Square Academy for Health Sciences,2021-22,0.07339449226856232
02M533,Union Square Academy for Health Sciences,2022-23,0.05482456088066101
02M534,Harvest Collegiate High School,2018-19,0.024070022627711296
02M534,Harvest Collegiate High School,2019-20,0.03181818127632141
02M534,Harvest Collegiate High School,2020-21,0.03761062026023865
02M534,Harvest Collegiate High School,2021-22,0.05787036940455437
02M534,Harvest Collegiate High School,2022-23,0.053299494087696075
02M542,Manhattan Bridges High School,2018-19,0.4642857015132904
02M542,Manhattan Bridges High School,2019-20,0.36346152424812317
02M542,Manhattan Bridges High School,2020-21,0.4494163393974304
02M542,Manhattan Bridges High School,2021-22,0.44948452711105347
02M542,Manhattan Bridges High School,2022-23,0.37991267442703247
02M543,New Design High School,2018-19,0.05399060994386673
02M543,New Design High School,2019-20,0.039647575467824936
02M543,New Design High School,2020-21,0.046966731548309326
02M543,New Design High School,2021-22,0.040816325694322586
02M543,New Design High School,2022-23,0.0423162579536438
02M544,Independence High School,2018-19,0.07523510605096817
02M544,Independence High School,2019-20,0.0906432718038559
02M544,Independence High School,2020-21,0.08888889104127884
02M544,Independence High School,2021-22,0.0972222238779068
02M544,Independence High School,2022-23,0.131386861205101
02M545,High School for Dual Language and Asian Studies,2018-19,0.13432836532592773
02M545,High School for Dual Language and Asian Studies,2019-20,0.14646464586257935
02M545,High School for Dual Language and Asian Studies,2020-21,0.19354838132858276
02M545,High School for Dual Language and Asian Studies,2021-22,0.2815013527870178
02M545,High School for Dual Language and Asian Studies,2022-23,0.11260053515434265
02M546,Academy for Software Engineering,2018-19,0.04139433428645134
02M546,Academy for Software Engineering,2019-20,0.04856512323021889
02M546,Academy for Software Engineering,2020-21,0.0469798669219017
02M546,Academy for Software Engineering,2021-22,0.06451612710952759
02M546,Academy for Software Engineering,2022-23,0.07038834691047668
02M550,Liberty High School Academy for Newcomers,2018-19,0.8815165758132935
02M550,Liberty High School Academy for Newcomers,2019-20,0.8738317489624023
02M550,Liberty High School Academy for Newcomers,2020-21,0.909333348274231
02M550,Liberty High School Academy for Newcomers,2021-22,0.9147727489471436
02M550,Liberty High School Academy for Newcomers,2022-23,0.9023255705833435
02M551,Urban Assembly New York Harbor School,2018-19,0.02063789777457714
02M551,Urban Assembly New York Harbor School,2019-20,0.009560229256749153
02M551,Urban Assembly New York Harbor School,2020-21,0.013645224273204803
02M551,Urban Assembly New York Harbor School,2021-22,0.028735632076859474
02M551,Urban Assembly New York Harbor School,2022-23,0.030241934582591057
02M560,High School M560 - City As School,2018-19,0.03654485195875168
02M560,High School M560 - City As School,2019-20,0.0428336076438427
02M560,High School M560 - City As School,2020-21,0.04332130029797554
02M560,High School M560 - City As School,2021-22,0.05133470147848129
02M560,High School M560 - City As School,2022-23,0.046357616782188416
02M565,Urban Academy Laboratory High School,2018-19,0.006802720949053764
02M565,Urban Academy Laboratory High School,2019-20,0.007299270015209913
02M565,Urban Academy Laboratory High School,2020-21,0.013888888992369175
02M565,Urban Academy Laboratory High School,2021-22,0.02684563770890236
02M565,Urban Academy Laboratory High School,2022-23,0.035211268812417984
02M570,Satellite Academy High School,2018-19,0.0736842080950737
02M570,Satellite Academy High School,2019-20,0.09448818862438202
02M570,Satellite Academy High School,2020-21,0.10572687536478043
02M570,Satellite Academy High School,2021-22,0.09941520541906357
02M570,Satellite Academy High School,2022-23,0.09580838680267334
02M575,Manhattan Comprehensive Night and Day High School,2018-19,0.5260196924209595
02M575,Manhattan Comprehensive Night and Day High School,2019-20,0.5184659361839294
02M575,Manhattan Comprehensive Night and Day High School,2020-21,0.5208877325057983
02M575,Manhattan Comprehensive Night and Day High School,2021-22,0.5588235259056091
02M575,Manhattan Comprehensive Night and Day High School,2022-23,0.6323529481887817
02M580,Richard R. Green High School of Teaching,2018-19,0.0419580414891243
02M580,Richard R. Green High School of Teaching,2019-20,0.04261363670229912
02M580,Richard R. Green High School of Teaching,2020-21,0.05226480960845947
02M580,Richard R. Green High School of Teaching,2021-22,0.0555555559694767
02M580,Richard R. Green High School of Teaching,2022-23,0.03076923079788685
02M586,Harvey Milk High School,2018-19,0.0317460335791111
02M586,Harvey Milk High School,2019-20,0.032786883413791656
02M586,Harvey Milk High School,2020-21,0.016949152573943138
02M586,Harvey Milk High School,2021-22,0.05000000074505806
