DBN,School Name,Grade,Year,% Level 3+4
02M212,P.S. 212 MIDTOWN WEST,5,2015,69.2307663
02M212,P.S. 212 MIDTOWN WEST,All Grades,2015,61.21212006
02M212,P.S. 212 MIDTOWN WEST,3,2014,75
02M212,P.S. 212 MIDTOWN WEST,4,2014,76.92308044
02M212,P.S. 212 MIDTOWN WEST,5,2014,69.81131744
02M212,P.S. 212 MIDTOWN WEST,All Grades,2014,73.91304016
02M212,P.S. 212 MIDTOWN WEST,3,2013,71.69811249
02M212,P.S. 212 MIDTOWN WEST,4,2013,56.60377502
02M212,P.S. 212 MIDTOWN WEST,5,2013,61.40350723
02M212,P.S. 212 MIDTOWN WEST,All Grades,2013,63.19018555
02M217,P.S./I.S. 217 ROOSEVELT ISLAND,3,2023,66.27906799
02M217,P.S./I.S. 217 ROOSEVELT ISLAND,4,2023,87.83783722
02M217,P.S./I.S. 217 ROOSEVELT ISLAND,5,2023,73.17073059
02M217,P.S./I.S. 217 ROOSEVELT ISLAND,6,2023,76
02M217,P.S./I.S. 217 ROOSEVELT ISLAND,7,2023,51.61290359
02M217,P.S./I.S. 217 ROOSEVELT ISLAND,8,2023,58.62068939
02M217,P.S./I.S. 217 ROOSEVELT ISLAND,All Grades,2023,71.55963135
02M217,P.S./I.S. 217 ROOSEVELT ISLAND,3,2022,82.27848053
02M217,P.S./I.S. 217 ROOSEVELT ISLAND,4,2022,78.57142639
02M217,P.S./I.S. 217 ROOSEVELT ISLAND,5,2022,79.66101837
02M217,P.S./I.S. 217 ROOSEVELT ISLAND,6,2022,62.06896591
02M217,P.S./I.S. 217 ROOSEVELT ISLAND,7,2022,64.51612854
02M217,P.S./I.S. 217 ROOSEVELT ISLAND,8,2022,62.9629631
02M217,P.S./I.S. 217 ROOSEVELT ISLAND,All Grades,2022,75.25423431
02M217,P.S./I.S. 217 ROOSEVELT ISLAND,3,2019,81.53845978
02M217,P.S./I.S. 217 ROOSEVELT ISLAND,4,2019,80
02M217,P.S./I.S. 217 ROOSEVELT ISLAND,5,2019,69.13580322
02M217,P.S./I.S. 217 ROOSEVELT ISLAND,6,2019,40.90909195
02M217,P.S./I.S. 217 ROOSEVELT ISLAND,7,2019,34.61538315
02M217,P.S./I.S. 217 ROOSEVELT ISLAND,8,2019,50
02M217,P.S./I.S. 217 ROOSEVELT ISLAND,All Grades,2019,67.91809082
02M217,P.S./I.S. 217 ROOSEVELT ISLAND,3,2018,78.20513153
02M217,P.S./I.S. 217 ROOSEVELT ISLAND,4,2018,80.4597702
02M217,P.S./I.S. 217 ROOSEVELT ISLAND,5,2018,75.47169495
02M217,P.S./I.S. 217 ROOSEVELT ISLAND,6,2018,37.0370369
02M217,P.S./I.S. 217 ROOSEVELT ISLAND,7,2018,60.86956406
02M217,P.S./I.S. 217 ROOSEVELT ISLAND,8,2018,61.11111069
02M217,P.S./I.S. 217 ROOSEVELT ISLAND,All Grades,2018,72.02796936
02M217,P.S./I.S. 217 ROOSEVELT ISLAND,3,2017,76.23762512
02M217,P.S./I.S. 217 ROOSEVELT ISLAND,4,2017,73.4375
02M217,P.S./I.S. 217 ROOSEVELT ISLAND,5,2017,57.69230652
02M217,P.S./I.S. 217 ROOSEVELT ISLAND,6,2017,44.44444275
02M217,P.S./I.S. 217 ROOSEVELT ISLAND,7,2017,50
02M217,P.S./I.S. 217 ROOSEVELT ISLAND,8,2017,31.57894707
02M217,P.S./I.S. 217 ROOSEVELT ISLAND,All Grades,2017,64.96350098
02M217,P.S./I.S. 217 ROOSEVELT ISLAND,3,2016,67.6056366
02M217,P.S./I.S. 217 ROOSEVELT ISLAND,4,2016,62.5
02M217,P.S./I.S. 217 ROOSEVELT ISLAND,5,2016,55.55555725
02M217,P.S./I.S. 217 ROOSEVELT ISLAND,6,2016,23.52941132
02M217,P.S./I.S. 217 ROOSEVELT ISLAND,7,2016,25
02M217,P.S./I.S. 217 ROOSEVELT ISLAND,8,2016,27.77777863
02M217,P.S./I.S. 217 ROOSEVELT ISLAND,All Grades,2016,53.33333206
02M217,P.S./I.S. 217 ROOSEVELT ISLAND,3,2015,52.72727203
02M217,P.S./I.S. 217 ROOSEVELT ISLAND,4,2015,68.62744904
02M217,P.S./I.S. 217 ROOSEVELT ISLAND,5,2015,60
02M217,P.S./I.S. 217 ROOSEVELT ISLAND,6,2015,21.73913002
02M217,P.S./I.S. 217 ROOSEVELT ISLAND,7,2015,20
02M217,P.S./I.S. 217 ROOSEVELT ISLAND,8,2015,24
02M217,P.S./I.S. 217 ROOSEVELT ISLAND,All Grades,2015,48.52941132
02M217,P.S./I.S. 217 ROOSEVELT ISLAND,3,2014,61.40350723
02M217,P.S./I.S. 217 ROOSEVELT ISLAND,4,2014,62.79069901
02M217,P.S./I.S. 217 ROOSEVELT ISLAND,5,2014,21.4285717
02M217,P.S./I.S. 217 ROOSEVELT ISLAND,6,2014,22.22222137
02M217,P.S./I.S. 217 ROOSEVELT ISLAND,7,2014,12.5
02M217,P.S./I.S. 217 ROOSEVELT ISLAND,8,2014,20
02M217,P.S./I.S. 217 ROOSEVELT ISLAND,All Grades,2014,40.5
02M217,P.S./I.S. 217 ROOSEVELT ISLAND,3,2013,63.04347992
02M217,P.S./I.S. 217 ROOSEVELT ISLAND,4,2013,26.08695602
02M217,P.S./I.S. 217 ROOSEVELT ISLAND,5,2013,36.36363602
02M217,P.S./I.S. 217 ROOSEVELT ISLAND,6,2013,18.18181801
02M217,P.S./I.S. 217 ROOSEVELT ISLAND,7,2013,30
02M217,P.S./I.S. 217 ROOSEVELT ISLAND,8,2013,26.92307663
02M217,P.S./I.S. 217 ROOSEVELT ISLAND,All Grades,2013,37.22222137
02M225,ELLA BAKER SCHOOL,3,2023,70.58823395
02M225,ELLA BAKER SCHOOL,4,2023,83.33333588
02M225,ELLA BAKER SCHOOL,5,2023,92.30769348
02M225,ELLA BAKER SCHOOL,6,2023,55.55555725
02M225,ELLA BAKER SCHOOL,7,2023,80
02M225,ELLA BAKER SCHOOL,8,2023,16.66666603
02M225,ELLA BAKER SCHOOL,All Grades,2023,71.73912811
02M225,ELLA BAKER SCHOOL,3,2022,64.70587921
02M225,ELLA BAKER SCHOOL,4,2022,83.33333588
02M225,ELLA BAKER SCHOOL,5,2022,68.42105103
02M225,ELLA BAKER SCHOOL,6,2022,77.77777863
02M225,ELLA BAKER SCHOOL,7,2022,40
02M225,ELLA BAKER SCHOOL,8,2022,60
02M225,ELLA BAKER SCHOOL,All Grades,2022,67.44186401
02M225,ELLA BAKER SCHOOL,3,2019,70.37036896
02M225,ELLA BAKER SCHOOL,4,2019,87.5
02M225,ELLA BAKER SCHOOL,5,2019,84.61538696
02M225,ELLA BAKER SCHOOL,6,2019,66.66666412
02M225,ELLA BAKER SCHOOL,7,2019,80
02M225,ELLA BAKER SCHOOL,8,2019,77.77777863
02M225,ELLA BAKER SCHOOL,All Grades,2019,77.0114975
02M225,ELLA BAKER SCHOOL,3,2018,87.5
02M225,ELLA BAKER SCHOOL,4,2018,71.42857361
02M225,ELLA BAKER SCHOOL,5,2018,71.42857361
02M225,ELLA BAKER SCHOOL,6,2018,77.77777863
02M225,ELLA BAKER SCHOOL,7,2018,73.33333588
02M225,ELLA BAKER SCHOOL,8,2018,s
02M225,ELLA BAKER SCHOOL,All Grades,2018,s
02M225,ELLA BAKER SCHOOL,3,2017,66.66666412
02M225,ELLA BAKER SCHOOL,4,2017,30.76922989
02M225,ELLA BAKER SCHOOL,5,2017,58.82352829
02M225,ELLA BAKER SCHOOL,6,2017,46.15384674
02M225,ELLA BAKER SCHOOL,7,2017,60
02M225,ELLA BAKER SCHOOL,8,2017,s
02M225,ELLA BAKER SCHOOL,All Grades,2017,s
02M225,ELLA BAKER SCHOOL,3,2016,33.33333206
02M225,ELLA BAKER SCHOOL,4,2016,85.7142868
02M225,ELLA BAKER SCHOOL,5,2016,50
02M225,ELLA BAKER SCHOOL,6,2016,14.28571415
02M225,ELLA BAKER SCHOOL,7,2016,33.33333206
02M225,ELLA BAKER SCHOOL,8,2016,69.2307663
02M225,ELLA BAKER SCHOOL,All Grades,2016,50
02M225,ELLA BAKER SCHOOL,3,2015,31.25
02M225,ELLA BAKER SCHOOL,4,2015,30
02M225,ELLA BAKER SCHOOL,5,2015,35.714286799999996
02M225,ELLA BAKER SCHOOL,6,2015,30.76922989
02M225,ELLA BAKER SCHOOL,7,2015,73.68421173
02M225,ELLA BAKER SCHOOL,8,2015,50
02M225,ELLA BAKER SCHOOL,All Grades,2015,42.22222137
02M225,ELLA BAKER SCHOOL,3,2014,42.10526276
02M225,ELLA BAKER SCHOOL,4,2014,55.55555725
02M225,ELLA BAKER SCHOOL,5,2014,29.41176414
02M225,ELLA BAKER SCHOOL,6,2014,47.61904907
02M225,ELLA BAKER SCHOOL,7,2014,36.36363602
02M225,ELLA BAKER SCHOOL,8,2014,75
02M225,ELLA BAKER SCHOOL,All Grades,2014,46.06741714
02M225,ELLA BAKER SCHOOL,3,2013,43.75
02M225,ELLA BAKER SCHOOL,4,2013,53.33333206
02M225,ELLA BAKER SCHOOL,5,2013,35.714286799999996
02M225,ELLA BAKER SCHOOL,6,2013,23.52941132
02M225,ELLA BAKER SCHOOL,7,2013,38.46154022
02M225,ELLA BAKER SCHOOL,8,2013,44.44444275
02M225,ELLA BAKER SCHOOL,All Grades,2013,38.77550888
02M234,P.S. 234 INDEPENDENCE SCHOOL,3,2023,79.16666412
02M234,P.S. 234 INDEPENDENCE SCHOOL,4,2023,91.30434418
02M234,P.S. 234 INDEPENDENCE SCHOOL,5,2023,89.47368622
02M234,P.S. 234 INDEPENDENCE SCHOOL,All Grades,2023,86.36363983
02M234,P.S. 234 INDEPENDENCE SCHOOL,3,2022,76.05633545
02M234,P.S. 234 INDEPENDENCE SCHOOL,4,2022,87.87878418
02M234,P.S. 234 INDEPENDENCE SCHOOL,5,2022,78.4313736
02M234,P.S. 234 INDEPENDENCE SCHOOL,All Grades,2022,80.85106659
02M234,P.S. 234 INDEPENDENCE SCHOOL,3,2019,71.02803802
02M234,P.S. 234 INDEPENDENCE SCHOOL,4,2019,86.73469543
02M234,P.S. 234 INDEPENDENCE SCHOOL,5,2019,75
02M234,P.S. 234 INDEPENDENCE SCHOOL,All Grades,2019,77.44107819
02M234,P.S. 234 INDEPENDENCE SCHOOL,3,2018,85.04673004
02M234,P.S. 234 INDEPENDENCE SCHOOL,4,2018,89.47368622
02M234,P.S. 234 INDEPENDENCE SCHOOL,5,2018,81.7307663
02M234,P.S. 234 INDEPENDENCE SCHOOL,All Grades,2018,85.29412079
02M234,P.S. 234 INDEPENDENCE SCHOOL,3,2017,69.72476959
02M234,P.S. 234 INDEPENDENCE SCHOOL,4,2017,82.14286041
02M234,P.S. 234 INDEPENDENCE SCHOOL,5,2017,78.16091919
02M234,P.S. 234 INDEPENDENCE SCHOOL,All Grades,2017,76.62337494
02M234,P.S. 234 INDEPENDENCE SCHOOL,3,2016,72.5663681
02M234,P.S. 234 INDEPENDENCE SCHOOL,4,2016,77.08333588
02M234,P.S. 234 INDEPENDENCE SCHOOL,5,2016,79.12088013
02M234,P.S. 234 INDEPENDENCE SCHOOL,All Grades,2016,76
02M234,P.S. 234 INDEPENDENCE SCHOOL,3,2015,64.15093994
02M234,P.S. 234 INDEPENDENCE SCHOOL,4,2015,72.5
02M234,P.S. 234 INDEPENDENCE SCHOOL,5,2015,74.10713959
02M234,P.S. 234 INDEPENDENCE SCHOOL,All Grades,2015,70.41419983
02M234,P.S. 234 INDEPENDENCE SCHOOL,3,2014,63.49206161
02M234,P.S. 234 INDEPENDENCE SCHOOL,4,2014,72.0338974
02M234,P.S. 234 INDEPENDENCE SCHOOL,5,2014,66.66666412
02M234,P.S. 234 INDEPENDENCE SCHOOL,All Grades,2014,67.24565887
02M234,P.S. 234 INDEPENDENCE SCHOOL,3,2013,57.02479172
02M234,P.S. 234 INDEPENDENCE SCHOOL,4,2013,59.63855362
02M234,P.S. 234 INDEPENDENCE SCHOOL,5,2013,63.63636398
02M234,P.S. 234 INDEPENDENCE SCHOOL,All Grades,2013,60.2325592
02M255,M.S. 255 SALK SCHOOL OF SCIENCE,6,2023,88.8888855
02M255,M.S. 255 SALK SCHOOL OF SCIENCE,7,2023,91.15044403
02M255,M.S. 255 SALK SCHOOL OF SCIENCE,8,2023,92.85713959
02M255,M.S. 255 SALK SCHOOL OF SCIENCE,All Grades,2023,90.80118561
02M255,M.S. 255 SALK SCHOOL OF SCIENCE,6,2022,89.16666412
02M255,M.S. 255 SALK SCHOOL OF SCIENCE,7,2022,89.90825653
02M255,M.S. 255 SALK SCHOOL OF SCIENCE,8,2022,93.40659332
02M255,M.S. 255 SALK SCHOOL OF SCIENCE,All Grades,2022,90.625
02M255,M.S. 255 SALK SCHOOL OF SCIENCE,6,2019,95.55555725
02M255,M.S. 255 SALK SCHOOL OF SCIENCE,7,2019,92.12598419
02M255,M.S. 255 SALK SCHOOL OF SCIENCE,8,2019,94.35483551
02M255,M.S. 255 SALK SCHOOL OF SCIENCE,All Grades,2019,94.0414505
02M255,M.S. 255 SALK SCHOOL OF SCIENCE,6,2018,93.84615326
02M255,M.S. 255 SALK SCHOOL OF SCIENCE,7,2018,90.625
02M255,M.S. 255 SALK SCHOOL OF SCIENCE,8,2018,96.69421387
02M255,M.S. 255 SALK SCHOOL OF SCIENCE,All Grades,2018,93.66754913
02M255,M.S. 255 SALK SCHOOL OF SCIENCE,6,2017,85.60606384
02M255,M.S. 255 SALK SCHOOL OF SCIENCE,7,2017,96.94656372
02M255,M.S. 255 SALK SCHOOL OF SCIENCE,8,2017,98.37398529
02M255,M.S. 255 SALK SCHOOL OF SCIENCE,All Grades,2017,93.52331543
02M255,M.S. 255 SALK SCHOOL OF SCIENCE,6,2016,83.72093201
02M255,M.S. 255 SALK SCHOOL OF SCIENCE,7,2016,95.0413208
02M255,M.S. 255 SALK SCHOOL OF SCIENCE,8,2016,92.43697357
02M255,M.S. 255 SALK SCHOOL OF SCIENCE,All Grades,2016,90.24390411
02M255,M.S. 255 SALK SCHOOL OF SCIENCE,6,2015,92.30769348
02M255,M.S. 255 SALK SCHOOL OF SCIENCE,7,2015,90.75630188
02M255,M.S. 255 SALK SCHOOL OF SCIENCE,8,2015,90.26548767
02M255,M.S. 255 SALK SCHOOL OF SCIENCE,All Grades,2015,91.16021729
02M255,M.S. 255 SALK SCHOOL OF SCIENCE,6,2014,82.53968048
02M255,M.S. 255 SALK SCHOOL OF SCIENCE,7,2014,89.07563019
02M255,M.S. 255 SALK SCHOOL OF SCIENCE,8,2014,83.19999695
02M255,M.S. 255 SALK SCHOOL OF SCIENCE,All Grades,2014,84.86486816
02M255,M.S. 255 SALK SCHOOL OF SCIENCE,6,2013,87.69230652
02M255,M.S. 255 SALK SCHOOL OF SCIENCE,7,2013,86.50793457
02M255,M.S. 255 SALK SCHOOL OF SCIENCE,8,2013,89.34426117
02M255,M.S. 255 SALK SCHOOL OF SCIENCE,All Grades,2013,87.83068848
02M260,THE CLINTON SCHOOL,6,2023,88.8888855
02M260,THE CLINTON SCHOOL,7,2023,84.52381134
02M260,THE CLINTON SCHOOL,8,2023,94.44444275
02M260,THE CLINTON SCHOOL,All Grades,2023,88.59648895
02M260,THE CLINTON SCHOOL,6,2022,94.04762268
02M260,THE CLINTON SCHOOL,7,2022,96.77419281
02M260,THE CLINTON SCHOOL,8,2022,96
02M260,THE CLINTON SCHOOL,All Grades,2022,95.54455566
02M260,THE CLINTON SCHOOL,6,2019,93.68421173
02M260,THE CLINTON SCHOOL,7,2019,93.68421173
02M260,THE CLINTON SCHOOL,8,2019,90.66666412
02M260,THE CLINTON SCHOOL,All Grades,2019,92.83018494
02M260,THE CLINTON SCHOOL,6,2018,93.68421173
02M260,THE CLINTON SCHOOL,7,2018,90.42552948
02M260,THE CLINTON SCHOOL,8,2018,83.14606476
02M260,THE CLINTON SCHOOL,All Grades,2018,89.20863342
02M260,THE CLINTON SCHOOL,6,2017,87.75510406
02M260,THE CLINTON SCHOOL,7,2017,87.6288681
02M260,THE CLINTON SCHOOL,8,2017,82.05128479
02M260,THE CLINTON SCHOOL,All Grades,2017,86.08058929
02M260,THE CLINTON SCHOOL,6,2016,82.79570007
02M260,THE CLINTON SCHOOL,7,2016,70.93022919
02M260,THE CLINTON SCHOOL,8,2016,74.68354797
02M260,THE CLINTON SCHOOL,All Grades,2016,76.35659027
02M260,THE CLINTON SCHOOL,6,2015,69.7674408
02M260,THE CLINTON SCHOOL,7,2015,78.26087189
02M260,THE CLINTON SCHOOL,8,2015,84.33734894
02M260,THE CLINTON SCHOOL,All Grades,2015,77.39463806
02M260,THE CLINTON SCHOOL,6,2014,70.96774292
02M260,THE CLINTON SCHOOL,7,2014,70.88607788
02M260,THE CLINTON SCHOOL,8,2014,57.1428566
02M260,THE CLINTON SCHOOL,All Grades,2014,66.66666412
02M260,THE CLINTON SCHOOL,6,2013,61.72839355
02M260,THE CLINTON SCHOOL,7,2013,53.08641815
02M260,THE CLINTON SCHOOL,8,2013,69.2307663
02M260,THE CLINTON SCHOOL,All Grades,2013,61.25
02M267,"EAST SIDE ELEMENTARY SCHOOL, PS 267",3,2023,97.72727203
02M267,"EAST SIDE ELEMENTARY SCHOOL, PS 267",4,2023,92.72727203
02M267,"EAST SIDE ELEMENTARY SCHOOL, PS 267",5,2023,91.83673096
02M267,"EAST SIDE ELEMENTARY SCHOOL, PS 267",All Grades,2023,93.91892242
02M267,"EAST SIDE ELEMENTARY SCHOOL, PS 267",3,2022,81.8181839
02M267,"EAST SIDE ELEMENTARY SCHOOL, PS 267",4,2022,82.35294342
02M267,"EAST SIDE ELEMENTARY SCHOOL, PS 267",5,2022,76.47058868
02M267,"EAST SIDE ELEMENTARY SCHOOL, PS 267",All Grades,2022,80.35713959
02M267,"EAST SIDE ELEMENTARY SCHOOL, PS 267",3,2019,95.45454407
02M267,"EAST SIDE ELEMENTARY SCHOOL, PS 267",4,2019,94.11764526
02M267,"EAST SIDE ELEMENTARY SCHOOL, PS 267",5,2019,79.24528503
02M267,"EAST SIDE ELEMENTARY SCHOOL, PS 267",All Grades,2019,90
02M267,"EAST SIDE ELEMENTARY SCHOOL, PS 267",3,2018,90.56604004
02M267,"EAST SIDE ELEMENTARY SCHOOL, PS 267",4,2018,86.53845978
02M267,"EAST SIDE ELEMENTARY SCHOOL, PS 267",5,2018,88
02M267,"EAST SIDE ELEMENTARY SCHOOL, PS 267",All Grades,2018,88.38710022
02M267,"EAST SIDE ELEMENTARY SCHOOL, PS 267",3,2017,78.33333588
02M267,"EAST SIDE ELEMENTARY SCHOOL, PS 267",4,2017,81.03448486
02M267,"EAST SIDE ELEMENTARY SCHOOL, PS 267",5,2017,82.60869598
02M267,"EAST SIDE ELEMENTARY SCHOOL, PS 267",All Grades,2017,80.48780823
02M267,"EAST SIDE ELEMENTARY SCHOOL, PS 267",3,2016,77.77777863
02M267,"EAST SIDE ELEMENTARY SCHOOL, PS 267",4,2016,84.78260803
02M267,"EAST SIDE ELEMENTARY SCHOOL, PS 267",5,2016,73.68421173
02M267,"EAST SIDE ELEMENTARY SCHOOL, PS 267",All Grades,2016,79.6875
02M267,"EAST SIDE ELEMENTARY SCHOOL, PS 267",3,2015,58.82352829
02M267,"EAST SIDE ELEMENTARY SCHOOL, PS 267",4,2015,65.21739197
02M267,"EAST SIDE ELEMENTARY SCHOOL, PS 267",All Grades,2015,60.81081009
02M267,"EAST SIDE ELEMENTARY SCHOOL, PS 267",3,2014,75
02M267,"EAST SIDE ELEMENTARY SCHOOL, PS 267",All Grades,2014,75
02M276,BATTERY PARK CITY SCHOOL,3,2023,83.07691956
02M276,BATTERY PARK CITY SCHOOL,4,2023,84.84848785
02M276,BATTERY PARK CITY SCHOOL,5,2023,91.07142639
02M276,BATTERY PARK CITY SCHOOL,6,2023,82.22222137
02M276,BATTERY PARK CITY SCHOOL,7,2023,80
02M276,BATTERY PARK CITY SCHOOL,8,2023,82.35294342
02M276,BATTERY PARK CITY SCHOOL,All Grades,2023,83.62282562
02M276,BATTERY PARK CITY SCHOOL,3,2022,72.5806427
02M276,BATTERY PARK CITY SCHOOL,4,2022,79.62963104
02M276,BATTERY PARK CITY SCHOOL,5,2022,62.82051468
02M276,BATTERY PARK CITY SCHOOL,6,2022,85.18518829
02M276,BATTERY PARK CITY SCHOOL,7,2022,64.38356018
02M276,BATTERY PARK CITY SCHOOL,8,2022,70
02M276,BATTERY PARK CITY SCHOOL,All Grades,2022,72.24880219
02M276,BATTERY PARK CITY SCHOOL,3,2019,79.51807404
02M276,BATTERY PARK CITY SCHOOL,4,2019,74.44444275
02M276,BATTERY PARK CITY SCHOOL,5,2019,78.40908813
02M276,BATTERY PARK CITY SCHOOL,6,2019,79.3478241
02M276,BATTERY PARK CITY SCHOOL,7,2019,73.56321716
02M276,BATTERY PARK CITY SCHOOL,8,2019,79.7297287
02M276,BATTERY PARK CITY SCHOOL,All Grades,2019,77.43190765
02M276,BATTERY PARK CITY SCHOOL,3,2018,79.77528381
02M276,BATTERY PARK CITY SCHOOL,4,2018,82.55813599
02M276,BATTERY PARK CITY SCHOOL,5,2018,79.04762268
02M276,BATTERY PARK CITY SCHOOL,6,2018,79.12088013
02M276,BATTERY PARK CITY SCHOOL,7,2018,78.40908813
02M276,BATTERY PARK CITY SCHOOL,8,2018,74.07407379
02M276,BATTERY PARK CITY SCHOOL,All Grades,2018,78.8888855
02M276,BATTERY PARK CITY SCHOOL,3,2017,77.52809143
02M276,BATTERY PARK CITY SCHOOL,4,2017,71
02M276,BATTERY PARK CITY SCHOOL,5,2017,85.7142868
02M276,BATTERY PARK CITY SCHOOL,6,2017,54.25531769
02M276,BATTERY PARK CITY SCHOOL,7,2017,87.80487823
02M276,BATTERY PARK CITY SCHOOL,8,2017,78.16091919
02M276,BATTERY PARK CITY SCHOOL,All Grades,2017,75.32228088
02M276,BATTERY PARK CITY SCHOOL,3,2016,70.47618866
02M276,BATTERY PARK CITY SCHOOL,4,2016,76.23762512
02M276,BATTERY PARK CITY SCHOOL,5,2016,66.05504608
02M276,BATTERY PARK CITY SCHOOL,6,2016,61.95652008
02M276,BATTERY PARK CITY SCHOOL,7,2016,79.77528381
02M276,BATTERY PARK CITY SCHOOL,8,2016,85.24590302
02M276,BATTERY PARK CITY SCHOOL,All Grades,2016,72.35188293
02M276,BATTERY PARK CITY SCHOOL,3,2015,58.16326523
02M276,BATTERY PARK CITY SCHOOL,4,2015,67.30769348
02M276,BATTERY PARK CITY SCHOOL,5,2015,67.44186401
02M276,BATTERY PARK CITY SCHOOL,6,2015,64.13043213
02M276,BATTERY PARK CITY SCHOOL,7,2015,66.66666412
02M276,BATTERY PARK CITY SCHOOL,8,2015,48.83720779
02M276,BATTERY PARK CITY SCHOOL,All Grades,2015,61.95028687
02M276,BATTERY PARK CITY SCHOOL,3,2014,62.13592148
02M276,BATTERY PARK CITY SCHOOL,4,2014,61.90476227
02M276,BATTERY PARK CITY SCHOOL,5,2014,57.1428566
02M276,BATTERY PARK CITY SCHOOL,6,2014,41.26984024
02M276,BATTERY PARK CITY SCHOOL,7,2014,56.66666794
02M276,BATTERY PARK CITY SCHOOL,8,2014,60.46511459
02M276,BATTERY PARK CITY SCHOOL,All Grades,2014,57.46421432
02M276,BATTERY PARK CITY SCHOOL,3,2013,67.05882263
02M276,BATTERY PARK CITY SCHOOL,4,2013,68.33333588
02M276,BATTERY PARK CITY SCHOOL,6,2013,54.44444275
02M276,BATTERY PARK CITY SCHOOL,7,2013,62.19512177
02M276,BATTERY PARK CITY SCHOOL,8,2013,72.88135529
02M276,BATTERY PARK CITY SCHOOL,All Grades,2013,64.09574127
02M281,THE RIVER SCHOOL,3,2023,94.73683929
02M281,THE RIVER SCHOOL,4,2023,80.7692337
02M281,THE RIVER SCHOOL,5,2023,84.31372833
02M281,THE RIVER SCHOOL,All Grades,2023,86.875
02M281,THE RIVER SCHOOL,3,2022,88.23529053
02M281,THE RIVER SCHOOL,4,2022,71.15384674
02M281,THE RIVER SCHOOL,5,2022,79.16666412
02M281,THE RIVER SCHOOL,All Grades,2022,79.47019958
02M281,THE RIVER SCHOOL,3,2019,87.87878418
02M281,THE RIVER SCHOOL,4,2019,96.29629517
02M281,THE RIVER SCHOOL,5,2019,59.25925827
02M281,THE RIVER SCHOOL,All Grades,2019,81.60919189
02M281,THE RIVER SCHOOL,3,2018,82.60869598
02M281,THE RIVER SCHOOL,4,2018,68
02M281,THE RIVER SCHOOL,All Grades,2018,75
02M281,THE RIVER SCHOOL,3,2017,68.1818161
02M281,THE RIVER SCHOOL,All Grades,2017,68.1818161
02M289,I.S. 289,6,2023,68.35443115
02M289,I.S. 289,7,2023,80.95237732
02M289,I.S. 289,8,2023,72.22222137
02M289,I.S. 289,All Grades,2023,73.36448669
02M289,I.S. 289,6,2022,82.35294342
02M289,I.S. 289,7,2022,81.33333588
02M289,I.S. 289,8,2022,83.58209229
02M289,I.S. 289,All Grades,2022,82.38095093
02M289,I.S. 289,6,2019,73.1182785
02M289,I.S. 289,7,2019,80.72289276
02M289,I.S. 289,8,2019,69.8795166
02M289,I.S. 289,All Grades,2019,74.51737213
02M289,I.S. 289,6,2018,79.54545593
02M289,I.S. 289,7,2018,70.45454407
02M289,I.S. 289,8,2018,75.58139801
02M289,I.S. 289,All Grades,2018,75.19084167
02M289,I.S. 289,6,2017,46.73913193
02M289,I.S. 289,7,2017,83.14606476
02M289,I.S. 289,8,2017,81.3953476
02M289,I.S. 289,All Grades,2017,70.0374527
02M289,I.S. 289,6,2016,54.73684311
02M289,I.S. 289,7,2016,80.20833588
02M289,I.S. 289,8,2016,74.6987915
02M289,I.S. 289,All Grades,2016,69.7080307
02M289,I.S. 289,6,2015,57.1428566
02M289,I.S. 289,7,2015,63.04347992
02M289,I.S. 289,8,2015,75.82417297
02M289,I.S. 289,All Grades,2015,65.1245575
02M289,I.S. 289,6,2014,54.25531769
02M289,I.S. 289,7,2014,60.41666794
02M289,I.S. 289,8,2014,66.66666412
02M289,I.S. 289,All Grades,2014,60.3571434
02M289,I.S. 289,6,2013,62.24489975
02M289,I.S. 289,7,2013,54.16666794
02M289,I.S. 289,8,2013,60.24096298
02M289,I.S. 289,All Grades,2013,58.84476471
02M290,P.S. 290 MANHATTAN NEW SCHOOL,3,2023,83.33333588
02M290,P.S. 290 MANHATTAN NEW SCHOOL,4,2023,90.56604004
02M290,P.S. 290 MANHATTAN NEW SCHOOL,5,2023,89.39393616
02M290,P.S. 290 MANHATTAN NEW SCHOOL,All Grades,2023,88.19876099
02M290,P.S. 290 MANHATTAN NEW SCHOOL,3,2022,73.2142868
02M290,P.S. 290 MANHATTAN NEW SCHOOL,4,2022,83.33333588
02M290,P.S. 290 MANHATTAN NEW SCHOOL,5,2022,79.24528503
02M290,P.S. 290 MANHATTAN NEW SCHOOL,All Grades,2022,78.85713959
02M290,P.S. 290 MANHATTAN NEW SCHOOL,3,2019,86.66666412
02M290,P.S. 290 MANHATTAN NEW SCHOOL,4,2019,91.13924408
02M290,P.S. 290 MANHATTAN NEW SCHOOL,5,2019,88.76404572
02M290,P.S. 290 MANHATTAN NEW SCHOOL,All Grades,2019,88.75968933
02M290,P.S. 290 MANHATTAN NEW SCHOOL,3,2018,95.34883881
02M290,P.S. 290 MANHATTAN NEW SCHOOL,4,2018,94.44444275
02M290,P.S. 290 MANHATTAN NEW SCHOOL,5,2018,82.92682648
02M290,P.S. 290 MANHATTAN NEW SCHOOL,All Grades,2018,91.08527374
02M290,P.S. 290 MANHATTAN NEW SCHOOL,3,2017,91.48936462
02M290,P.S. 290 MANHATTAN NEW SCHOOL,4,2017,89.87342072
02M290,P.S. 290 MANHATTAN NEW SCHOOL,5,2017,77.5
